position,reads,tRL,tLR,fwd strand,rev strand,Normalized Reads,Normalized Fwd Reads,Normalized Rev Reads
1340,5,0.0,0.0,0.0,5.0,5.56,0.0,5.56
1342,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
1345,14,0.0,0.0,0.0,14.0,15.58,0.0,15.58
1348,2,0.0,0.0,0.0,2.0,2.23,0.0,2.23
1351,5,0.0,0.0,0.0,5.0,5.56,0.0,5.56
1353,5,0.0,0.0,0.0,5.0,5.56,0.0,5.56
1362,7,0.0,0.0,0.0,7.0,7.79,0.0,7.79
1368,4,0.0,0.0,0.0,4.0,4.45,0.0,4.45
1374,5,0.0,0.0,0.0,5.0,5.56,0.0,5.56
1378,4,0.0,0.0,0.0,4.0,4.45,0.0,4.45
1384,3,0.0,0.0,0.0,3.0,3.34,0.0,3.34
1410,2,0.0,0.0,1.0,1.0,2.23,1.11,1.11
1421,2,0.0,0.0,2.0,0.0,2.23,2.23,0.0
1438,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
1451,2,0.0,0.0,1.0,1.0,2.23,1.11,1.11
1460,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
1470,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
1472,2,0.0,0.0,0.0,2.0,2.23,0.0,2.23
1486,5,0.0,0.0,0.0,5.0,5.56,0.0,5.56
1496,4,0.0,0.0,2.0,2.0,4.45,2.23,2.23
1499,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
1506,11,0.0,0.0,8.0,3.0,12.24,8.9,3.34
1510,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
1515,3,0.0,0.0,0.0,3.0,3.34,0.0,3.34
1517,4,0.0,0.0,4.0,0.0,4.45,4.45,0.0
1518,6,0.0,0.0,6.0,0.0,6.68,6.68,0.0
1520,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
1524,10,0.0,0.0,10.0,0.0,11.13,11.13,0.0
1525,11,0.0,0.0,11.0,0.0,12.24,12.24,0.0
1526,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
1529,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
1531,7,0.0,0.0,5.0,2.0,7.79,5.56,2.23
1537,4,0.0,0.0,0.0,4.0,4.45,0.0,4.45
1549,12,0.0,0.0,0.0,12.0,13.35,0.0,13.35
1558,5,0.0,0.0,0.0,5.0,5.56,0.0,5.56
1561,2,0.0,0.0,0.0,2.0,2.23,0.0,2.23
1562,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
1563,2,0.0,0.0,0.0,2.0,2.23,0.0,2.23
1567,3,0.0,0.0,0.0,3.0,3.34,0.0,3.34
1570,40,0.0,0.0,28.0,12.0,44.51,31.16,13.35
1576,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
1577,7,0.0,0.0,4.0,3.0,7.79,4.45,3.34
1579,64,0.0,0.0,64.0,0.0,71.22,71.22,0.0
1580,11,0.0,0.0,11.0,0.0,12.24,12.24,0.0
1582,4,0.0,0.0,4.0,0.0,4.45,4.45,0.0
1585,9,0.0,0.0,7.0,2.0,10.02,7.79,2.23
1590,3,0.0,0.0,3.0,0.0,3.34,3.34,0.0
1591,112,0.0,0.0,112.0,0.0,124.64,124.64,0.0
1593,38,0.0,0.0,37.0,1.0,42.29,41.18,1.11
1596,2,0.0,0.0,1.0,1.0,2.23,1.11,1.11
1598,35,0.0,0.0,35.0,0.0,38.95,38.95,0.0
1601,26,0.0,0.0,26.0,0.0,28.93,28.93,0.0
1604,10,0.0,0.0,10.0,0.0,11.13,11.13,0.0
1606,36,0.0,0.0,36.0,0.0,40.06,40.06,0.0
1610,2,0.0,0.0,2.0,0.0,2.23,2.23,0.0
1614,11,0.0,0.0,11.0,0.0,12.24,12.24,0.0
1618,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
1619,20,0.0,0.0,20.0,0.0,22.26,22.26,0.0
1624,6,0.0,0.0,2.0,4.0,6.68,2.23,4.45
1625,4,0.0,0.0,2.0,2.0,4.45,2.23,2.23
1626,18,0.0,0.0,3.0,15.0,20.03,3.34,16.69
1627,7,0.0,0.0,5.0,2.0,7.79,5.56,2.23
1628,8,0.0,0.0,0.0,8.0,8.9,0.0,8.9
1629,9,0.0,0.0,2.0,7.0,10.02,2.23,7.79
1630,7,0.0,0.0,0.0,7.0,7.79,0.0,7.79
1635,4,0.0,0.0,0.0,4.0,4.45,0.0,4.45
1636,29,0.0,0.0,7.0,22.0,32.27,7.79,24.48
1638,5,0.0,0.0,5.0,0.0,5.56,5.56,0.0
1639,4,0.0,0.0,4.0,0.0,4.45,4.45,0.0
1641,4,0.0,0.0,4.0,0.0,4.45,4.45,0.0
1644,3,0.0,0.0,3.0,0.0,3.34,3.34,0.0
1645,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
1647,73,0.0,0.0,31.0,42.0,81.24,34.5,46.74
1649,29,0.0,0.0,1.0,28.0,32.27,1.11,31.16
1650,3,0.0,0.0,0.0,3.0,3.34,0.0,3.34
1652,65,0.0,0.0,42.0,23.0,72.34,46.74,25.6
1656,14,0.0,0.0,1.0,13.0,15.58,1.11,14.47
1657,13,0.0,0.0,0.0,13.0,14.47,0.0,14.47
1659,200,0.0,0.0,5.0,195.0,222.57,5.56,217.01
1661,2,0.0,0.0,0.0,2.0,2.23,0.0,2.23
1662,6,0.0,0.0,1.0,5.0,6.68,1.11,5.56
1663,12,0.0,0.0,0.0,12.0,13.35,0.0,13.35
1664,92,0.0,0.0,12.0,80.0,102.38,13.35,89.03
1669,13,0.0,0.0,0.0,13.0,14.47,0.0,14.47
1670,4,0.0,0.0,0.0,4.0,4.45,0.0,4.45
1671,79,0.0,0.0,0.0,79.0,87.92,0.0,87.92
1672,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
1674,14,0.0,0.0,5.0,9.0,15.58,5.56,10.02
1678,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
1680,49,0.0,0.0,23.0,26.0,54.53,25.6,28.93
1684,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
1685,16,0.0,0.0,12.0,4.0,17.81,13.35,4.45
1688,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
1689,58,0.0,0.0,2.0,56.0,64.55,2.23,62.32
1690,13,0.0,0.0,4.0,9.0,14.47,4.45,10.02
1695,19,0.0,0.0,0.0,19.0,21.14,0.0,21.14
1697,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
1699,6,0.0,0.0,0.0,6.0,6.68,0.0,6.68
1700,2,0.0,0.0,0.0,2.0,2.23,0.0,2.23
1701,2,0.0,0.0,0.0,2.0,2.23,0.0,2.23
1702,3,0.0,0.0,0.0,3.0,3.34,0.0,3.34
1706,7,0.0,0.0,0.0,7.0,7.79,0.0,7.79
1710,2,0.0,0.0,0.0,2.0,2.23,0.0,2.23
1720,14,0.0,0.0,0.0,14.0,15.58,0.0,15.58
1723,8,0.0,0.0,0.0,8.0,8.9,0.0,8.9
1725,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
1726,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
1727,31,0.0,0.0,0.0,31.0,34.5,0.0,34.5
1729,3,0.0,0.0,0.0,3.0,3.34,0.0,3.34
1731,54,0.0,0.0,0.0,54.0,60.09,0.0,60.09
1732,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
1734,9,0.0,0.0,0.0,9.0,10.02,0.0,10.02
1735,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
1736,26,0.0,0.0,0.0,26.0,28.93,0.0,28.93
1741,13,0.0,0.0,0.0,13.0,14.47,0.0,14.47
1751,7,0.0,0.0,0.0,7.0,7.79,0.0,7.79
1764,7,0.0,0.0,0.0,7.0,7.79,0.0,7.79
1773,3,0.0,0.0,3.0,0.0,3.34,3.34,0.0
1782,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
1798,2,0.0,0.0,0.0,2.0,2.23,0.0,2.23
1801,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
1804,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
1806,10,0.0,0.0,10.0,0.0,11.13,11.13,0.0
1807,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
1816,4,0.0,0.0,0.0,4.0,4.45,0.0,4.45
1819,7,0.0,0.0,4.0,3.0,7.79,4.45,3.34
1829,3,0.0,0.0,0.0,3.0,3.34,0.0,3.34
1832,5,0.0,0.0,0.0,5.0,5.56,0.0,5.56
1838,5,0.0,0.0,0.0,5.0,5.56,0.0,5.56
1856,3,0.0,0.0,1.0,2.0,3.34,1.11,2.23
1859,8,0.0,0.0,0.0,8.0,8.9,0.0,8.9
1865,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
1868,14,0.0,0.0,11.0,3.0,15.58,12.24,3.34
1871,2,0.0,0.0,0.0,2.0,2.23,0.0,2.23
1873,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
1877,3,0.0,0.0,3.0,0.0,3.34,3.34,0.0
1879,7,0.0,0.0,7.0,0.0,7.79,7.79,0.0
1894,5,0.0,0.0,5.0,0.0,5.56,5.56,0.0
1899,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
1901,2,0.0,0.0,2.0,0.0,2.23,2.23,0.0
1906,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
1912,5,0.0,0.0,5.0,0.0,5.56,5.56,0.0
1914,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
1917,8,0.0,0.0,0.0,8.0,8.9,0.0,8.9
1920,4,0.0,0.0,0.0,4.0,4.45,0.0,4.45
1922,4,0.0,0.0,0.0,4.0,4.45,0.0,4.45
1927,7,0.0,0.0,0.0,7.0,7.79,0.0,7.79
1930,2,0.0,0.0,0.0,2.0,2.23,0.0,2.23
1932,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
1933,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
1937,10,0.0,0.0,0.0,10.0,11.13,0.0,11.13
1938,2,0.0,0.0,0.0,2.0,2.23,0.0,2.23
1940,7,0.0,0.0,0.0,7.0,7.79,0.0,7.79
1942,29,0.0,0.0,13.0,16.0,32.27,14.47,17.81
1951,6,0.0,0.0,6.0,0.0,6.68,6.68,0.0
1952,10,0.0,0.0,8.0,2.0,11.13,8.9,2.23
1956,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
1957,5,0.0,0.0,5.0,0.0,5.56,5.56,0.0
1967,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
1970,18,0.0,0.0,18.0,0.0,20.03,20.03,0.0
1976,4,0.0,0.0,4.0,0.0,4.45,4.45,0.0
1989,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
2014,6,0.0,0.0,2.0,4.0,6.68,2.23,4.45
2020,20,0.0,0.0,11.0,9.0,22.26,12.24,10.02
2023,15,0.0,0.0,8.0,7.0,16.69,8.9,7.79
2024,8,0.0,0.0,0.0,8.0,8.9,0.0,8.9
2028,4,0.0,0.0,4.0,0.0,4.45,4.45,0.0
2029,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
2037,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
2038,7,0.0,0.0,0.0,7.0,7.79,0.0,7.79
2042,5,0.0,0.0,1.0,4.0,5.56,1.11,4.45
2050,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
2053,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
2055,4,0.0,0.0,1.0,3.0,4.45,1.11,3.34
2063,5,0.0,0.0,0.0,5.0,5.56,0.0,5.56
2065,13,0.0,0.0,0.0,13.0,14.47,0.0,14.47
2068,26,0.0,0.0,21.0,5.0,28.93,23.37,5.56
2073,8,0.0,0.0,8.0,0.0,8.9,8.9,0.0
2074,8,0.0,0.0,5.0,3.0,8.9,5.56,3.34
2078,8,0.0,0.0,0.0,8.0,8.9,0.0,8.9
2090,4,0.0,0.0,0.0,4.0,4.45,0.0,4.45
2092,8,0.0,0.0,0.0,8.0,8.9,0.0,8.9
2104,2,0.0,0.0,0.0,2.0,2.23,0.0,2.23
2107,11,0.0,0.0,0.0,11.0,12.24,0.0,12.24
